"Antiviral","Hospital","ICU","Mask","Vac0_19","Vac20_59","Vac60_69","Vac_70above"
0.469557638457045,0.0122234389555518,0.000180835975686383,0.532248148981016,0.401972300535999,0.500215014077257,0.462260608060751,0.639177157974336
0.683309022965841,0.010443684639977,0.000214107990242996,0.334540420968551,0.628520176159218,0.599161688396707,0.370224014795385,0.586122578305658
0.399723146124743,0.0081767816404358,0.000336075860367504,0.738506070373114,0.557218831628561,0.429850590371061,0.390548217073083,0.544585692612454
0.794218047142494,0.0102349905720546,0.000280785076766927,0.105523974869866,0.604820560961962,0.513359047123231,0.73603755465243,0.51473828833783
0.32437669062987,0.00917090723353797,0.000274870541922937,0.56891233361559,0.59227068465203,0.351339864148758,0.65391871558968,0.281519255456515
0.604787685095798,0.00850693703275253,0.000150754369225906,0.698513665404171,0.254405374645721,0.197653819781262,0.313698071893305,0.613531601980794
0.459254133191425,0.0130675079810872,0.000142089961269122,0.778131692407187,0.799245141963474,0.718699785014615,0.389356549719814,0.21645859150216
0.729689388647676,0.0111695309054414,0.000233602518605213,0.648443730992731,0.721531797193456,0.721578394428361,0.77868818868883,0.177801198195666
0.176645821465645,0.0115740041418408,0.000171544693566558,0.370388567815535,0.338624680342618,0.20173097159015,0.360711927686352,0.435754293862265
0.679112982049119,0.00890962399669508,0.000361798329284033,0.321706758402288,0.749950132442173,0.287676985552534,0.581016471690964,0.388612101534382
0.648053527798038,0.0130185703016256,0.000473828995970399,0.547768248645589,0.371571665685624,0.269235851683188,0.539446404525079,0.132243906632066
0.69260415329365,0.01214992041306,0.000230609583775318,0.203078736783937,0.522322073308751,0.181454061588738,0.443266873797402,0.6463759178482
0.375873965569772,0.0119018399433291,0.000436083770026587,0.422361754120793,0.128535722715314,0.574762133143377,0.27118472357979,0.753475312599912
0.202960866277572,0.00884150155555704,0.000419131369260677,0.664697211077437,0.54295856291661,0.792849230654538,0.888184771090746,0.392563584288582
0.275133216816466,0.00786205640165499,0.000117375469183636,0.299767850115895,0.644540057862177,0.393683358998969,0.510009009158239,0.14324650565628
0.424567562914453,0.0107849607015981,0.000317421219874001,0.458165141209029,0.786899230398703,0.298198929717764,0.193442041794769,0.25686952679418
0.581611998395529,0.0134045772888549,0.00026882023956591,0.57404755151365,0.298002047433984,0.784600931704044,0.57749069484882,0.667723101663869
0.213789916641545,0.0127868555849305,0.000328938184648155,0.744146806658246,0.266322626022156,0.458520438349806,0.94923913198756,0.335692753940821
0.432705595931038,0.0110104782559809,0.000344611351585236,0.212608453463763,0.493841881416738,0.975989606240764,0.668229953516275,0.521481435918249
0.246919843154028,0.0108763701275053,0.00012742793988708,0.199448753732722,0.460162431590725,0.362474039525259,0.759725132635795,0.578041155051906
0.0377823329716921,0.0104979291708279,0.00026162067475908,0.242170070600696,0.271765620005317,0.0855935145216063,0.958848465622868,0.346046302127652
0.478193190174643,0.00898644634306389,0.000285270898170684,0.750371054834686,0.314422916159965,0.589459472203162,0.407958544399589,0.700002834924962
0.280028918986209,0.0126686284438333,0.00042881196007678,0.38314635761315,0.772991914530285,0.21446340508759,0.719999931890052,0.41179984274786
0.360994247638155,0.00842120385296056,0.000165601829786279,0.447118768887594,0.24180026013637,0.54168670282932,0.894481954446528,0.853089912941214
0.632464965989348,0.00862344629673907,0.000382627405189747,0.620341695765965,0.988951419433579,0.689936225540005,0.234075282171834,0.193072990637738
0.558036718582735,0.00902788658069507,0.000310441897217937,0.0914030798152089,0.0833734007552266,0.611820639399812,0.63891023311764,0.53248209843412
0.757089672803413,0.0123389122478967,0.000187273953677699,0.232001627858263,0.473862244335469,0.669274969941471,0.177216691172216,0.318278708050493
0.41092447983101,0.00840935788008878,0.000259125736930619,0.342665954658296,0.201966547009069,0.87550246051047,0.132194500188343,0.907845164106693
0.495599952724297,0.0106906445569231,0.000194549483337506,0.970549715862144,0.838025572937913,0.901810732046142,0.453756503355689,0.446526871030219
0.957478507249616,0.0116120865832056,0.000330165571807888,0.044358040203806,0.500017440665979,0.300764099461958,0.865429945134092,0.370089186900295
0.923492429319304,0.00803807581395609,0.000402556364880814,0.897107383063994,0.116756389781367,0.445044144676067,0.292482283487916,0.503731482673902
0.859434721171856,0.0135954561095074,0.000313097780458859,0.796530631899368,0.866857482751366,0.755174763095565,0.247016003595199,0.452704398469068
0.734071708789561,0.0109329714782808,0.000198209486899711,0.0136635722476058,0.695615191815887,0.248913969020359,0.0835913735581562,0.00236761695006862
0.485565871514846,0.0136457644112817,0.000209461215028385,0.633500426183455,0.301311853134539,0.524722384884953,0.437657933959272,0.206720332093537
0.254734458439052,0.011395373866178,0.000348106363515789,0.300000955429859,0.82513645686442,0.438554869871587,0.61573969022138,0.917644817966502
0.0838469525310211,0.00939183278632564,0.00036496396201764,0.2505653385818,0.856306326603517,0.709281577619258,0.496125155219343,0.421402156194672
0.909054994951002,0.00930585187565209,0.000124131395483955,0.517986267190427,0.199063356425613,0.643119453212712,0.52177647244418,0.802372768099885
0.345594543232582,0.01011788021175,0.000300341814737942,0.789198933034204,0.233504642278422,0.320057514372747,0.187578936105128,0.103141280161217
0.443932441705838,0.00966586687078672,9.34181216754676e-05,0.27704405721277,0.0925314616016112,0.76759443840012,0.218028828420211,0.327775258356705
0.817387069358956,0.0117867534170493,0.000357959229337552,0.522467130678706,0.899569314725231,0.162782739221584,0.323861284207087,0.891965085766278
0.535109336622991,0.0102045621794953,0.000176591335515564,0.487953045426402,0.734443796097767,0.550626636825036,0.553372752484866,0.568085977667943
0.30198623575503,0.0114530845244799,0.000468140125279503,0.502455618248787,0.489202644038014,0.8066483618645,0.156374711431563,0.233385535299312
0.507988536420744,0.0103436090313422,0.000132936051207324,0.583802283988334,0.972482808113564,0.0459487861720845,0.0399662938620895,0.116786462771706
0.703719612725545,0.00833564747744128,0.000203424417753458,0.823436514856294,0.0686211946723051,0.746835183200892,0.815532894718926,0.223033151999116
0.406914180770982,0.00950028203392876,0.000371055485290494,0.410240652782377,0.368533641891554,0.0669155825860798,0.505701524957549,0.47751098761335
0.155406997664832,0.0117081643781569,0.000323089501254681,0.0874589509586804,0.386422380011063,0.349036729070358,0.128619723215234,0.240877251150087
0.999568535059225,0.00695115209538769,0.000381253428012364,0.22476049992023,0.391533889870625,0.923678086630534,0.163774208223913,0.0756804836750962
0.610758217656985,0.0118483158292467,0.000138492499318695,0.166076668752357,0.955254904038738,0.868147230679169,0.282587355312426,0.878160899528302
0.564769840480294,0.0140992154075407,0.00034125147248726,0.151917878850363,0.221710602359381,0.931703562363982,0.108680299615953,0.356894972193986
0.574495549902786,0.0138950086235721,0.000376364215878481,0.83124587926548,0.0463780273566954,0.330774865818676,0.93857842763653,0.72976656566374
0.0974741412838921,0.00999945262161219,0.000168670862601728,0.915820993508678,0.802860706939828,0.022723862673156,0.48323100723559,0.746549507265445
0.336649245121516,0.00739827700183583,0.000105980535358625,0.854397288316395,0.416633322788402,0.319626208525151,0.741015042199288,0.159447769171093
0.780343054900877,0.0125046579411683,0.000192723075642373,0.557251048323233,0.185603556183632,0.126868482672144,0.00732478891033679,0.1634906702023
0.662762090715114,0.0126513170956279,0.0001129201533729,0.932986039556563,0.214756112163886,0.233329166653566,0.147914784583263,0.831422159776557
0.316994117551949,0.00825273114153473,0.000295195582911552,0.983829367356375,0.676235982102808,0.609555237197783,0.796122130842414,0.714993012680206
