"Antiviral","Hospital","ICU","Mask","Vac0_19","Vac20_59","Vac60_69","Vac_70above"
0.469557638457045,0.0117175511647996,0.000175532391397174,0.532248148981016,0.401972300535999,0.500215014077257,0.462260608060751,0.639177157974336
0.683309022965841,0.00952413696999256,0.00020939425272456,0.334540420968551,0.628520176159218,0.599161688396707,0.370224014795385,0.586122578305658
0.399723146124743,0.00673034842629786,0.000333524371071476,0.738506070373114,0.557218831628561,0.429850590371061,0.390548217073083,0.544585692612454
0.794218047142494,0.00926693712676302,0.0002772533916338,0.105523974869866,0.604820560961962,0.513359047123231,0.73603755465243,0.51473828833783
0.32437669062987,0.00795553392985258,0.000271234003827799,0.56891233361559,0.59227068465203,0.351339864148758,0.65391871558968,0.281519255456515
0.604787685095798,0.00713724027516842,0.000144917497768282,0.698513665404171,0.254405374645721,0.197653819781262,0.313698071893305,0.613531601980794
0.459254133191425,0.0127578031623953,0.000136099487057891,0.778131692407187,0.799245141963474,0.718699785014615,0.389356549719814,0.21645859150216
0.729689388647676,0.0104186882504613,0.000229234380376614,0.648443730992731,0.721531797193456,0.721578394428361,0.77868818868883,0.177801198195666
0.176645821465645,0.0109171712884707,0.000166076393289222,0.370388567815535,0.338624680342618,0.20173097159015,0.360711927686352,0.435754293862265
0.679112982049119,0.00763352186586093,0.000359702848300964,0.321706758402288,0.749950132442173,0.287676985552534,0.581016471690964,0.388612101534382
0.648053527798038,0.0126974911295193,0.000473719596318836,0.547768248645589,0.371571665685624,0.269235851683188,0.539446404525079,0.132243906632066
0.69260415329365,0.0116269450551406,0.000226188386753373,0.203078736783937,0.522322073308751,0.181454061588738,0.443266873797402,0.6463759178482
0.375873965569772,0.0113212044149858,0.000435305222446,0.422361754120793,0.128535722715314,0.574762133143377,0.27118472357979,0.753475312599912
0.202960866277572,0.00754956604787554,0.000418052289266231,0.664697211077437,0.54295856291661,0.792849230654538,0.888184771090746,0.392563584288582
0.275133216816466,0.00634247308858143,0.000110946856087755,0.299767850115895,0.644540057862177,0.393683358998969,0.510009009158239,0.14324650565628
0.424567562914453,0.0099447342127451,0.000314539020832812,0.458165141209029,0.786899230398703,0.298198929717764,0.193442041794769,0.25686952679418
0.581611998395529,0.0131732158953896,0.000265076441620263,0.57404755151365,0.298002047433984,0.784600931704044,0.57749069484882,0.667723101663869
0.213789916641545,0.012411920056986,0.000326260158530417,0.744146806658246,0.266322626022156,0.458520438349806,0.94923913198756,0.335692753940821
0.432705595931038,0.0102226677458359,0.000342211179604941,0.212608453463763,0.493841881416738,0.975989606240764,0.668229953516275,0.521481435918249
0.246919843154028,0.0100573894992469,0.000121177537141901,0.199448753732722,0.460162431590725,0.362474039525259,0.759725132635795,0.578041155051906
0.0377823329716921,0.00959098930063048,0.000257749242821056,0.242170070600696,0.271765620005317,0.0855935145216063,0.958848465622868,0.346046302127652
0.478193190174643,0.00772819966690859,0.000281818737746371,0.750371054834686,0.314422916159965,0.589459472203162,0.407958544399589,0.700002834924962
0.280028918986209,0.0122662139405715,0.000427904497740842,0.38314635761315,0.772991914530285,0.21446340508759,0.719999931890052,0.41179984274786
0.360994247638155,0.00703158053782376,0.000160028174331126,0.447118768887594,0.24180026013637,0.54168670282932,0.894481954446528,0.853089912941214
0.632464965989348,0.00728082923641897,0.000380901182375289,0.620341695765965,0.988951419433579,0.689936225540005,0.234075282171834,0.193072990637738
0.558036718582735,0.00777927166300433,0.000307435968640509,0.0914030798152089,0.0833734007552266,0.611820639399812,0.63891023311764,0.53248209843412
0.757089672803413,0.0118598633684188,0.000182084501958432,0.232001627858263,0.473862244335469,0.669274969941471,0.177216691172216,0.318278708050493
0.41092447983101,0.0070169812614962,0.000255210074697526,0.342665954658296,0.201966547009069,0.87550246051047,0.132194500188343,0.907845164106693
0.495599952724297,0.00982849661257789,0.000189489012316664,0.970549715862144,0.838025572937913,0.901810732046142,0.453756503355689,0.446526871030219
0.957478507249616,0.0109641050515927,0.000327509304828041,0.044358040203806,0.500017440665979,0.300764099461958,0.865429945134092,0.370089186900295
0.923492429319304,0.00655940386049988,0.000401183442961276,0.897107383063994,0.116756389781367,0.445044144676067,0.292482283487916,0.503731482673902
0.859434721171856,0.0134084597776734,0.000310138935419175,0.796530631899368,0.866857482751366,0.755174763095565,0.247016003595199,0.452704398469068
0.734071708789561,0.0101271464343192,0.000193213900476659,0.0136635722476058,0.695615191815887,0.248913969020359,0.0835913735581562,0.00236761695006862
0.485565871514846,0.0134704610001247,0.000204665099409574,0.633500426183455,0.301311853134539,0.524722384884953,0.437657933959272,0.206720332093537
0.254734458439052,0.010697022822566,0.000345768151159176,0.300000955429859,0.82513645686442,0.438554869871587,0.61573969022138,0.917644817966502
0.0838469525310211,0.00822780816413281,0.000362924601418932,0.2505653385818,0.856306326603517,0.709281577619258,0.496125155219343,0.421402156194672
0.909054994951002,0.00812184311698927,0.000117822551550384,0.517986267190427,0.199063356425613,0.643119453212712,0.52177647244418,0.802372768099885
0.345594543232582,0.0091226073592198,0.000297156831747526,0.789198933034204,0.233504642278422,0.320057514372747,0.187578936105128,0.103141280161217
0.443932441705838,0.00856553469495665,8.65647923653056e-05,0.27704405721277,0.0925314616016112,0.76759443840012,0.218028828420211,0.327775258356705
0.817387069358956,0.0111793688716392,0.000355795688733319,0.522467130678706,0.899569314725231,0.162782739221584,0.323861284207087,0.891965085766278
0.535109336622991,0.00922943640681497,0.00017121250218204,0.487953045426402,0.734443796097767,0.550626636825036,0.553372752484866,0.568085977667943
0.30198623575503,0.0107681468962673,0.000467929873243403,0.502455618248787,0.489202644038014,0.8066483618645,0.156374711431563,0.233385535299312
0.507988536420744,0.00940080126089356,0.00012678329634186,0.583802283988334,0.972482808113564,0.0459487861720845,0.0399662938620895,0.116786462771706
0.703719612725545,0.00692613869853281,0.000198521281702434,0.823436514856294,0.0686211946723051,0.746835183200892,0.815532894718926,0.223033151999116
0.406914180770982,0.00836146375750722,0.000369124115307307,0.410240652782377,0.368533641891554,0.0669155825860798,0.505701524957549,0.47751098761335
0.155406997664832,0.0110825137540792,0.00032030778959043,0.0874589509586804,0.386422380011063,0.349036729070358,0.128619723215234,0.240877251150087
0.999568535059225,0.00521985160201282,0.000379502847309994,0.22476049992023,0.391533889870625,0.923678086630534,0.163774208223913,0.0756804836750962
0.610758217656985,0.0112552399441791,0.000132438249248301,0.166076668752357,0.955254904038738,0.868147230679169,0.282587355312426,0.878160899528302
0.564769840480294,0.0140293054671053,0.000338791736520157,0.151917878850363,0.221710602359381,0.931703562363982,0.108680299615953,0.356894972193986
0.574495549902786,0.0137776358660187,0.000374526959150411,0.83124587926548,0.0463780273566954,0.330774865818676,0.93857842763653,0.72976656566374
0.0974741412838921,0.0089766542043422,0.000163151615006144,0.915820993508678,0.802860706939828,0.022723862673156,0.48323100723559,0.746549507265445
0.336649245121516,0.00577089963604348,9.93499127057807e-05,0.854397288316395,0.416633322788402,0.319626208525151,0.741015042199288,0.159447769171093
0.780343054900877,0.0120641325493775,0.000187630226038646,0.557251048323233,0.185603556183632,0.126868482672144,0.00732478891033679,0.1634906702023
0.662762090715114,0.012244878997567,0.000106412556371813,0.932986039556563,0.214756112163886,0.233329166653566,0.147914784583263,0.831422159776557
0.316994117551949,0.0068239505107772,0.000291919367446489,0.983829367356375,0.676235982102808,0.609555237197783,0.796122130842414,0.714993012680206
0.767628494251985,0.0137103436357958,0.000232828064534218,0.268273415178992,0.561381130274385,0.815875006341375,0.829085222035646,0.267307292271871
0.131630196718033,0.0130062334141194,0.000454455719680615,0.0056862652534619,0.458609462212771,0.471949109751731,0.64168307806598,0.68640216374537
0.803233579958323,0.00601427570999781,0.000409030933464084,0.478774837381206,0.630507575601805,0.639265958431642,0.916944909025915,0.403043455022853
0.11596107771853,0.00794290400982471,4.66080672167158e-05,0.801717233445961,0.708232486161869,0.856289431960322,0.344337758077309,0.810045755757019
0.167458050262649,0.00593705023257067,0.000413228308539746,0.599273004564457,0.00986553961643949,0.567412892875727,0.709038769043982,0.604361941814423
0.83033149989089,0.0106359489817335,0.00042653729524386,0.362643414551858,0.328655455855187,0.84006999405101,0.87952132191509,0.922935671810992
0.820151761854067,0.00844843935844833,0.00010083141128625,0.650872529943008,0.0362241776101291,0.0337547417893074,0.596849227410275,0.485805948891211
0.961301270127296,0.00526729083144594,0.000384688237932855,0.284319930705242,0.281065056228545,0.406057292353362,0.050038486411795,0.884637628402561
0.710929430897813,0.0082447617679796,0.000453329672313165,0.948567896874156,0.713551701856777,0.273770406600088,0.0492342948447913,0.692648027648684
0.882033343545627,0.0133637216269393,6.84350585101778e-05,0.909481381499209,0.906095307646319,0.464504879810847,0.540573930153623,0.789217489284929
0.54395333251683,0.0142520847620058,0.000394587996574064,0.928845020451117,0.928261711224914,0.65703294722829,0.925192984112073,0.298935429977719
0.290914245483,0.00545138020537082,0.000246590082562984,0.187649222621694,0.682272114863154,0.410415193233639,0.0263286506105214,0.490652044045273
0.00645798614015803,0.0143761155778273,6.51399365452966e-05,0.813757024514489,0.519170626716223,0.107133973238524,0.997007093608845,0.673534927559085
0.944607213435229,0.00978840747089096,0.00045854052322186,0.437158653575461,0.887351616006345,0.899043655339628,0.266648674551398,0.598797271961812
0.626621064092033,0.00535641078731243,4.95628492300194e-05,0.614895206580404,0.0556581088504754,0.996036161819939,0.843186691207811,0.869554176488891
0.351824242945295,0.0120796094942362,0.000122744916748977,0.0683644925849512,0.843367194219027,0.0532160332333297,0.763980655311607,0.730969901583157
0.140307769351639,0.00965514015620939,0.000241328866658777,0.35834745856002,0.340505561768077,0.622725043790415,0.837907412748318,0.0402610931312665
0.914525305973366,0.00626491809986162,0.00028799504553974,0.311184500204399,0.44671846646117,0.158418428720906,0.416085985896643,0.127195149296895
0.871518632848747,0.00885072827882419,0.000252821416079059,0.605300328470767,0.8767438614415,0.98756142631406,0.904285326504614,0.943397574122064
0.228075504500885,0.00872128079238627,0.000222491373712961,0.881707679468673,0.0235353296599351,0.256053324122913,0.979186443951912,0.952929173863959
0.231302647814155,0.0141865226311342,0.00030123826207287,0.960740497617517,0.816969651642721,0.533246269361116,0.60855625430122,0.988525674720295
0.525772873389069,0.00905668647076445,9.01348714120076e-05,0.720451324160676,0.618478227437008,0.690872358684428,0.20416306318948,0.0212609124695882
0.0453748557111248,0.00736097166464526,0.000211703516402624,0.171632297870237,0.588768665248062,0.960972564250696,0.800493553203996,0.76730716136517
0.597131640822627,0.0115859147651385,0.00043896097602746,0.051264917999506,0.668637506533414,0.49160515792435,0.477704095831141,0.0576440515485592
0.0699247594107874,0.0139846838700919,5.26655850846614e-05,0.871774820871651,0.577643859242089,0.0116456279088743,0.0664656529645436,0.0806125979684293
0.104793572362978,0.0128724001092838,5.94252800354781e-05,0.145195236227009,0.427858411374036,0.482793246381916,0.119516228963621,0.62123019594932
0.896027192226611,0.00614563048695367,0.000239503498282509,0.0740212455810979,0.169754919977859,0.22991714624688,0.857506786887534,0.775152710308321
0.191909919253085,0.0129166292766236,0.000351942486707121,0.764010064774193,0.0167738770483993,0.942939166605938,0.306866058206651,0.557704433654435
0.0137072367593646,0.00507306884739465,0.00039246008049765,0.0342538635176606,0.105238062571734,0.770546194687486,0.333604240408167,0.27065453695599
0.655978890317492,0.0056581172385899,9.57392800728728e-05,0.134143750998192,0.910616905475035,0.733864935296588,0.672522296886891,0.302719871660229
0.387770895729773,0.0125186665690231,0.000419311415682869,0.461079178941436,0.439761931914836,0.174050270244479,0.0747435096511617,0.826230947892182
0.842371350831818,0.0103056579214241,0.000476609922920329,0.84692860175157,0.753004794965964,0.380610865179915,0.98577348151477,0.966983896307647
0.187293350491673,0.00747824848285241,0.000296085291444286,0.990783725497313,0.993531606406905,0.111476161670871,0.351433540447615,0.037580227565486
0.745891644181684,0.00557068469325717,7.80142583147518e-05,0.866658074157313,0.763115294752643,0.37577025901759,0.56924462753348,0.937828242976684
0.987682387921959,0.0118847697349005,0.000215038825682405,0.401069525759667,0.178773020247463,0.912998137730174,0.0192958023725078,0.843673013148364
0.0794694152497686,0.00589542509193448,0.000441287015350872,0.700955420178361,0.532276533171535,0.887200890930835,0.258523297652137,0.993122688846197
0.126833880217746,0.0114508651713769,0.000404614216895145,0.68486081387382,0.145354571035132,0.00630173499928787,0.693635113548953,0.0910807230439968
0.937338622268289,0.0132778903352705,0.000149110805607106,0.715141796763055,0.658217615117319,0.0903135355189443,0.785094021160621,0.0688634679582901
0.0265239131567068,0.0136020846598015,0.000270233995107834,0.494184199182782,0.961430869440082,0.83444869466126,0.420436668889597,0.365814434289932
0.519215829537716,0.0138625602092389,0.000154162658172415,0.396588805839419,0.159871740464587,0.671168720687274,0.96300372220343,0.978575369494502
0.265806549286935,0.00639404025206657,0.000445547975672764,0.127506689664442,0.931064395557623,0.130626596861985,0.720039161322638,0.465810722380411
0.971349724077154,0.0105148109203504,7.9005652500405e-05,0.0243966652033851,0.13667288786266,0.959157308081631,0.687476999775972,0.0146141127753071
0.0529084457969293,0.00651457381045026,7.39213149778435e-05,0.676926128906198,0.070981494220905,0.0713682073587552,0.222837322279811,0.655652384462301
0.865444696315099,0.0126206076795778,0.000141048537681031,0.119446415053681,0.944290824525524,0.144514723704197,0.0918956614495255,0.794306764970534
0.778023659894243,0.00861664201994577,0.000462647942652982,0.957426000572741,0.355674553588033,0.828524704740848,0.626776846880093,0.186379317536484
