"Antiviral","Hospital","ICU","Mask","Vac0_19","Vac20_59","Vac60_69","Vac_70above"
0.469557638457045,0.0112040732948933,0.000168902911035664,0.532248148981016,0.401972300535999,0.500215014077257,0.462260608060751,0.639177157974336
0.683309022965841,0.00859079288165483,0.000203502080826516,0.334540420968551,0.628520176159218,0.599161688396707,0.370224014795385,0.586122578305658
0.399723146124743,0.00526221367520455,0.000330335009451442,0.738506070373114,0.557218831628561,0.429850590371061,0.390548217073083,0.544585692612454
0.794218047142494,0.00828435950751551,0.000272838785217392,0.105523974869866,0.604820560961962,0.513359047123231,0.73603755465243,0.51473828833783
0.32437669062987,0.00672192579278068,0.000266688331208877,0.56891233361559,0.59227068465203,0.351339864148758,0.65391871558968,0.281519255456515
0.604787685095798,0.00574699329479362,0.000137621408446253,0.698513665404171,0.254405374645721,0.197653819781262,0.313698071893305,0.613531601980794
0.459254133191425,0.0124434516925463,0.000128611394293852,0.778131692407187,0.799245141963474,0.718699785014615,0.389356549719814,0.21645859150216
0.729689388647676,0.00965658034004783,0.000223774207590865,0.648443730992731,0.721531797193456,0.721578394428361,0.77868818868883,0.177801198195666
0.176645821465645,0.0102504836541805,0.000159241017942551,0.370388567815535,0.338624680342618,0.20173097159015,0.360711927686352,0.435754293862265
0.679112982049119,0.00633827375768025,0.000357083497072129,0.321706758402288,0.749950132442173,0.287676985552534,0.581016471690964,0.388612101534382
0.648053527798038,0.0123715946513315,0.000473582846754382,0.547768248645589,0.371571665685624,0.269235851683188,0.539446404525079,0.132243906632066
0.69260415329365,0.011096123245034,0.000220661890475943,0.203078736783937,0.522322073308751,0.181454061588738,0.443266873797402,0.6463759178482
0.375873965569772,0.010731857331036,0.000434332037970265,0.422361754120793,0.128535722715314,0.574762133143377,0.27118472357979,0.753475312599912
0.202960866277572,0.00623824700703823,0.000416703439273174,0.664697211077437,0.54295856291661,0.792849230654538,0.888184771090746,0.392563584288582
0.275133216816466,0.00480009073224538,0.000102911089717903,0.299767850115895,0.644540057862177,0.393683358998969,0.510009009158239,0.14324650565628
0.424567562914453,0.00909190139957615,0.000310936272031326,0.458165141209029,0.786899230398703,0.298198929717764,0.193442041794769,0.25686952679418
0.581611998395529,0.01293838327506,0.000260396694188203,0.57404755151365,0.298002047433984,0.784600931704044,0.57749069484882,0.667723101663869
0.213789916641545,0.0120313591900101,0.000322912625883245,0.744146806658246,0.266322626022156,0.458520438349806,0.94923913198756,0.335692753940821
0.432705595931038,0.0094230373336501,0.000339210964629573,0.212608453463763,0.493841881416738,0.975989606240764,0.668229953516275,0.521481435918249
0.246919843154028,0.00922612130859287,0.000113364533710427,0.199448753732722,0.460162431590725,0.362474039525259,0.759725132635795,0.578041155051906
0.0377823329716921,0.00867044217299663,0.000252909952898526,0.242170070600696,0.271765620005317,0.0855935145216063,0.958848465622868,0.346046302127652
0.478193190174643,0.00645107490742758,0.000277503537215981,0.750371054834686,0.314422916159965,0.589459472203162,0.407958544399589,0.700002834924962
0.280028918986209,0.011857761817924,0.00042677016982092,0.38314635761315,0.772991914530285,0.21446340508759,0.719999931890052,0.41179984274786
0.360994247638155,0.00562110803211755,0.000153061105012184,0.447118768887594,0.24180026013637,0.54168670282932,0.894481954446528,0.853089912941214
0.632464965989348,0.00591806824310103,0.000378743403857217,0.620341695765965,0.988951419433579,0.689936225540005,0.234075282171834,0.193072990637738
0.558036718582735,0.0065119231719177,0.000303678557918723,0.0914030798152089,0.0833734007552266,0.611820639399812,0.63891023311764,0.53248209843412
0.757089672803413,0.0113736270869512,0.000175597687309349,0.232001627858263,0.473862244335469,0.669274969941471,0.177216691172216,0.318278708050493
0.41092447983101,0.00560371414319105,0.000250315496906159,0.342665954658296,0.201966547009069,0.87550246051047,0.132194500188343,0.907845164106693
0.495599952724297,0.00895341344571956,0.000183163423540612,0.970549715862144,0.838025572937913,0.901810732046142,0.453756503355689,0.446526871030219
0.957478507249616,0.0103064015397202,0.000324188971103234,0.044358040203806,0.500017440665979,0.300764099461958,0.865429945134092,0.370089186900295
0.923492429319304,0.00505854667669279,0.000399467290561854,0.897107383063994,0.116756389781367,0.445044144676067,0.292482283487916,0.503731482673902
